,id,churn_probability
24686,94685,-1
24687,94686,-1
24688,94687,-1
24689,94688,-1
24690,94689,-1
24691,94690,-1
24692,94691,-1
24693,94692,-1
24694,94693,-1
24695,94694,-1
24696,94695,-1
24697,94696,-1
24698,94697,-1
24699,94698,-1
24700,94699,-1
24701,94700,-1
24702,94701,-1
24703,94702,-1
24704,94703,-1
24705,94704,-1
24706,94705,-1
24707,94706,-1
24708,94707,-1
24709,94708,-1
24710,94709,-1
24711,94710,-1
24712,94711,-1
24713,94712,-1
24714,94713,-1
24715,94714,-1
24716,94715,-1
24717,94716,-1
24718,94717,-1
24719,94718,-1
24720,94719,-1
24721,94720,-1
24722,94721,-1
24723,94722,-1
24724,94723,-1
24725,94724,-1
24726,94725,-1
24727,94726,-1
24728,94727,-1
24729,94728,-1
24730,94729,-1
24731,94730,-1
24732,94731,-1
24733,94732,-1
24734,94733,-1
24735,94734,-1
24736,94735,-1
24737,94736,-1
24738,94737,-1
24739,94738,-1
24740,94739,-1
24741,94740,-1
24742,94741,-1
24743,94742,-1
24744,94743,-1
24745,94744,-1
24746,94745,-1
24747,94746,-1
24748,94747,-1
24749,94748,-1
24750,94749,-1
24751,94750,-1
24752,94751,-1
24753,94752,-1
24754,94753,-1
24755,94754,-1
24756,94755,-1
24757,94756,-1
24758,94757,-1
24759,94758,-1
24760,94759,-1
24761,94760,-1
24762,94761,-1
24763,94762,-1
24764,94763,-1
24765,94764,-1
24766,94765,-1
24767,94766,-1
24768,94767,-1
24769,94768,-1
24770,94769,-1
24771,94770,-1
24772,94771,-1
24773,94772,-1
24774,94773,-1
24775,94774,-1
24776,94775,-1
24777,94776,-1
24778,94777,-1
24779,94778,-1
24780,94779,-1
24781,94780,-1
24782,94781,-1
24783,94782,-1
24784,94783,-1
24785,94784,-1
24786,94785,-1
24787,94786,-1
24788,94787,-1
24789,94788,-1
24790,94789,-1
24791,94790,-1
24792,94791,-1
24793,94792,-1
24794,94793,-1
24795,94794,-1
24796,94795,-1
24797,94796,-1
24798,94797,-1
24799,94798,-1
24800,94799,-1
24801,94800,-1
24802,94801,-1
24803,94802,-1
24804,94803,-1
24805,94804,-1
24806,94805,-1
24807,94806,-1
24808,94807,-1
24809,94808,-1
24810,94809,-1
24811,94810,-1
24812,94811,-1
24813,94812,-1
24814,94813,-1
24815,94814,-1
24816,94815,-1
24817,94816,-1
24818,94817,-1
24819,94818,-1
24820,94819,-1
24821,94820,-1
24822,94821,-1
24823,94822,-1
24824,94823,-1
24825,94824,-1
24826,94825,-1
24827,94826,-1
24828,94827,-1
24829,94828,-1
24830,94829,-1
24831,94830,-1
24832,94831,-1
24833,94832,-1
24834,94833,-1
24835,94834,-1
24836,94835,-1
24837,94836,-1
24838,94837,-1
24839,94838,-1
24840,94839,-1
24841,94840,-1
24842,94841,-1
24843,94842,-1
24844,94843,-1
24845,94844,-1
24846,94845,-1
24847,94846,-1
24848,94847,-1
24849,94848,-1
24850,94849,-1
24851,94850,-1
24852,94851,-1
24853,94852,-1
24854,94853,-1
24855,94854,-1
24856,94855,-1
24857,94856,-1
24858,94857,-1
24859,94858,-1
24860,94859,-1
24861,94860,-1
24862,94861,-1
24863,94862,-1
24864,94863,-1
24865,94864,-1
24866,94865,-1
24867,94866,-1
24868,94867,-1
24869,94868,-1
24870,94869,-1
24871,94870,-1
24872,94871,-1
24873,94872,-1
24874,94873,-1
24875,94874,-1
24876,94875,-1
24877,94876,-1
24878,94877,-1
24879,94878,-1
24880,94879,-1
24881,94880,-1
24882,94881,-1
24883,94882,-1
24884,94883,-1
24885,94884,-1
24886,94885,-1
24887,94886,-1
24888,94887,-1
24889,94888,-1
24890,94889,-1
24891,94890,-1
24892,94891,-1
24893,94892,-1
24894,94893,-1
24895,94894,-1
24896,94895,-1
24897,94896,-1
24898,94897,-1
24899,94898,-1
24900,94899,-1
24901,94900,-1
24902,94901,-1
24903,94902,-1
24904,94903,-1
24905,94904,-1
24906,94905,-1
24907,94906,-1
24908,94907,-1
24909,94908,-1
24910,94909,-1
24911,94910,-1
24912,94911,-1
24913,94912,-1
24914,94913,-1
24915,94914,-1
24916,94915,-1
24917,94916,-1
24918,94917,-1
24919,94918,-1
24920,94919,-1
24921,94920,-1
24922,94921,-1
24923,94922,-1
24924,94923,-1
24925,94924,-1
24926,94925,-1
24927,94926,-1
24928,94927,-1
24929,94928,-1
24930,94929,-1
24931,94930,-1
24932,94931,-1
24933,94932,-1
24934,94933,-1
24935,94934,-1
24936,94935,-1
24937,94936,-1
24938,94937,-1
24939,94938,-1
24940,94939,-1
24941,94940,-1
24942,94941,-1
24943,94942,-1
24944,94943,-1
24945,94944,-1
24946,94945,-1
24947,94946,-1
24948,94947,-1
24949,94948,-1
24950,94949,-1
24951,94950,-1
24952,94951,-1
24953,94952,-1
24954,94953,-1
24955,94954,-1
24956,94955,-1
24957,94956,-1
24958,94957,-1
24959,94958,-1
24960,94959,-1
24961,94960,-1
24962,94961,-1
24963,94962,-1
24964,94963,-1
24965,94964,-1
24966,94965,-1
24967,94966,-1
24968,94967,-1
24969,94968,-1
24970,94969,-1
24971,94970,-1
24972,94971,-1
24973,94972,-1
24974,94973,-1
24975,94974,-1
24976,94975,-1
24977,94976,-1
24978,94977,-1
24979,94978,-1
24980,94979,-1
24981,94980,-1
24982,94981,-1
24983,94982,-1
24984,94983,-1
24985,94984,-1
24986,94985,-1
24987,94986,-1
24988,94987,-1
24989,94988,-1
24990,94989,-1
24991,94990,-1
24992,94991,-1
24993,94992,-1
24994,94993,-1
24995,94994,-1
24996,94995,-1
24997,94996,-1
24998,94997,-1
24999,94998,-1
25000,94999,-1
25001,95000,-1
25002,95001,-1
25003,95002,-1
25004,95003,-1
25005,95004,-1
25006,95005,-1
25007,95006,-1
25008,95007,-1
25009,95008,-1
25010,95009,-1
25011,95010,-1
25012,95011,-1
25013,95012,-1
25014,95013,-1
25015,95014,-1
25016,95015,-1
25017,95016,-1
25018,95017,-1
25019,95018,-1
25020,95019,-1
25021,95020,-1
25022,95021,-1
25023,95022,-1
25024,95023,-1
25025,95024,-1
25026,95025,-1
25027,95026,-1
25028,95027,-1
25029,95028,-1
25030,95029,-1
25031,95030,-1
25032,95031,-1
25033,95032,-1
25034,95033,-1
25035,95034,-1
25036,95035,-1
25037,95036,-1
25038,95037,-1
25039,95038,-1
25040,95039,-1
25041,95040,-1
25042,95041,-1
25043,95042,-1
25044,95043,-1
25045,95044,-1
25046,95045,-1
25047,95046,-1
25048,95047,-1
25049,95048,-1
25050,95049,-1
25051,95050,-1
25052,95051,-1
25053,95052,-1
25054,95053,-1
25055,95054,-1
25056,95055,-1
25057,95056,-1
25058,95057,-1
25059,95058,-1
25060,95059,-1
25061,95060,-1
25062,95061,-1
25063,95062,-1
25064,95063,-1
25065,95064,-1
25066,95065,-1
25067,95066,-1
25068,95067,-1
25069,95068,-1
25070,95069,-1
25071,95070,-1
25072,95071,-1
25073,95072,-1
25074,95073,-1
25075,95074,-1
25076,95075,-1
25077,95076,-1
25078,95077,-1
25079,95078,-1
25080,95079,-1
25081,95080,-1
25082,95081,-1
25083,95082,-1
25084,95083,-1
25085,95084,-1
25086,95085,-1
25087,95086,-1
25088,95087,-1
25089,95088,-1
25090,95089,-1
25091,95090,-1
25092,95091,-1
25093,95092,-1
25094,95093,-1
25095,95094,-1
25096,95095,-1
25097,95096,-1
25098,95097,-1
25099,95098,-1
25100,95099,-1
25101,95100,-1
25102,95101,-1
25103,95102,-1
25104,95103,-1
25105,95104,-1
25106,95105,-1
25107,95106,-1
25108,95107,-1
25109,95108,-1
25110,95109,-1
25111,95110,-1
25112,95111,-1
25113,95112,-1
25114,95113,-1
25115,95114,-1
25116,95115,-1
25117,95116,-1
25118,95117,-1
25119,95118,-1
25120,95119,-1
25121,95120,-1
25122,95121,-1
25123,95122,-1
25124,95123,-1
25125,95124,-1
25126,95125,-1
25127,95126,-1
25128,95127,-1
25129,95128,-1
25130,95129,-1
25131,95130,-1
25132,95131,-1
25133,95132,-1
25134,95133,-1
25135,95134,-1
25136,95135,-1
25137,95136,-1
25138,95137,-1
25139,95138,-1
25140,95139,-1
25141,95140,-1
25142,95141,-1
25143,95142,-1
25144,95143,-1
25145,95144,-1
25146,95145,-1
25147,95146,-1
25148,95147,-1
25149,95148,-1
25150,95149,-1
25151,95150,-1
25152,95151,-1
25153,95152,-1
25154,95153,-1
25155,95154,-1
25156,95155,-1
25157,95156,-1
25158,95157,-1
25159,95158,-1
25160,95159,-1
25161,95160,-1
25162,95161,-1
25163,95162,-1
25164,95163,-1
25165,95164,-1
25166,95165,-1
25167,95166,-1
25168,95167,-1
25169,95168,-1
25170,95169,-1
25171,95170,-1
25172,95171,-1
25173,95172,-1
25174,95173,-1
25175,95174,-1
25176,95175,-1
25177,95176,-1
25178,95177,-1
25179,95178,-1
25180,95179,-1
25181,95180,-1
25182,95181,-1
25183,95182,-1
25184,95183,-1
25185,95184,-1
25186,95185,-1
25187,95186,-1
25188,95187,-1
25189,95188,-1
25190,95189,-1
25191,95190,-1
25192,95191,-1
25193,95192,-1
25194,95193,-1
25195,95194,-1
25196,95195,-1
25197,95196,-1
25198,95197,-1
25199,95198,-1
25200,95199,-1
25201,95200,-1
25202,95201,-1
25203,95202,-1
25204,95203,-1
25205,95204,-1
25206,95205,-1
25207,95206,-1
25208,95207,-1
25209,95208,-1
25210,95209,-1
25211,95210,-1
25212,95211,-1
25213,95212,-1
25214,95213,-1
25215,95214,-1
25216,95215,-1
25217,95216,-1
25218,95217,-1
25219,95218,-1
25220,95219,-1
25221,95220,-1
25222,95221,-1
25223,95222,-1
25224,95223,-1
25225,95224,-1
25226,95225,-1
25227,95226,-1
25228,95227,-1
25229,95228,-1
25230,95229,-1
25231,95230,-1
25232,95231,-1
25233,95232,-1
25234,95233,-1
25235,95234,-1
25236,95235,-1
25237,95236,-1
25238,95237,-1
25239,95238,-1
25240,95239,-1
25241,95240,-1
25242,95241,-1
25243,95242,-1
25244,95243,-1
25245,95244,-1
25246,95245,-1
25247,95246,-1
25248,95247,-1
25249,95248,-1
25250,95249,-1
25251,95250,-1
25252,95251,-1
25253,95252,-1
25254,95253,-1
25255,95254,-1
25256,95255,-1
25257,95256,-1
25258,95257,-1
25259,95258,-1
25260,95259,-1
25261,95260,-1
25262,95261,-1
25263,95262,-1
25264,95263,-1
25265,95264,-1
25266,95265,-1
25267,95266,-1
25268,95267,-1
25269,95268,-1
25270,95269,-1
25271,95270,-1
25272,95271,-1
25273,95272,-1
25274,95273,-1
25275,95274,-1
25276,95275,-1
25277,95276,-1
25278,95277,-1
25279,95278,-1
25280,95279,-1
25281,95280,-1
25282,95281,-1
25283,95282,-1
25284,95283,-1
25285,95284,-1
25286,95285,-1
25287,95286,-1
25288,95287,-1
25289,95288,-1
25290,95289,-1
25291,95290,-1
25292,95291,-1
25293,95292,-1
25294,95293,-1
25295,95294,-1
25296,95295,-1
25297,95296,-1
25298,95297,-1
25299,95298,-1
25300,95299,-1
25301,95300,-1
25302,95301,-1
25303,95302,-1
25304,95303,-1
25305,95304,-1
25306,95305,-1
25307,95306,-1
25308,95307,-1
25309,95308,-1
25310,95309,-1
25311,95310,-1
25312,95311,-1
25313,95312,-1
25314,95313,-1
25315,95314,-1
25316,95315,-1
25317,95316,-1
25318,95317,-1
25319,95318,-1
25320,95319,-1
25321,95320,-1
25322,95321,-1
25323,95322,-1
25324,95323,-1
25325,95324,-1
25326,95325,-1
25327,95326,-1
25328,95327,-1
25329,95328,-1
25330,95329,-1
25331,95330,-1
25332,95331,-1
25333,95332,-1
25334,95333,-1
25335,95334,-1
25336,95335,-1
25337,95336,-1
25338,95337,-1
25339,95338,-1
25340,95339,-1
25341,95340,-1
25342,95341,-1
25343,95342,-1
25344,95343,-1
25345,95344,-1
25346,95345,-1
25347,95346,-1
25348,95347,-1
25349,95348,-1
25350,95349,-1
25351,95350,-1
25352,95351,-1
25353,95352,-1
25354,95353,-1
25355,95354,-1
25356,95355,-1
25357,95356,-1
25358,95357,-1
25359,95358,-1
25360,95359,-1
25361,95360,-1
25362,95361,-1
25363,95362,-1
25364,95363,-1
25365,95364,-1
25366,95365,-1
25367,95366,-1
25368,95367,-1
25369,95368,-1
25370,95369,-1
25371,95370,-1
25372,95371,-1
25373,95372,-1
25374,95373,-1
25375,95374,-1
25376,95375,-1
25377,95376,-1
25378,95377,-1
25379,95378,-1
25380,95379,-1
25381,95380,-1
25382,95381,-1
25383,95382,-1
25384,95383,-1
25385,95384,-1
25386,95385,-1
25387,95386,-1
25388,95387,-1
25389,95388,-1
25390,95389,-1
25391,95390,-1
25392,95391,-1
25393,95392,-1
25394,95393,-1
25395,95394,-1
25396,95395,-1
25397,95396,-1
25398,95397,-1
25399,95398,-1
25400,95399,-1
25401,95400,-1
25402,95401,-1
25403,95402,-1
25404,95403,-1
25405,95404,-1
25406,95405,-1
25407,95406,-1
25408,95407,-1
25409,95408,-1
25410,95409,-1
25411,95410,-1
25412,95411,-1
25413,95412,-1
25414,95413,-1
25415,95414,-1
25416,95415,-1
25417,95416,-1
25418,95417,-1
25419,95418,-1
25420,95419,-1
25421,95420,-1
25422,95421,-1
25423,95422,-1
25424,95423,-1
25425,95424,-1
25426,95425,-1
25427,95426,-1
25428,95427,-1
25429,95428,-1
25430,95429,-1
25431,95430,-1
25432,95431,-1
25433,95432,-1
25434,95433,-1
25435,95434,-1
25436,95435,-1
25437,95436,-1
25438,95437,-1
25439,95438,-1
25440,95439,-1
25441,95440,-1
25442,95441,-1
25443,95442,-1
25444,95443,-1
25445,95444,-1
25446,95445,-1
25447,95446,-1
25448,95447,-1
25449,95448,-1
25450,95449,-1
25451,95450,-1
25452,95451,-1
25453,95452,-1
25454,95453,-1
25455,95454,-1
25456,95455,-1
25457,95456,-1
25458,95457,-1
25459,95458,-1
25460,95459,-1
25461,95460,-1
25462,95461,-1
25463,95462,-1
25464,95463,-1
25465,95464,-1
25466,95465,-1
25467,95466,-1
25468,95467,-1
25469,95468,-1
25470,95469,-1
25471,95470,-1
25472,95471,-1
25473,95472,-1
25474,95473,-1
25475,95474,-1
25476,95475,-1
25477,95476,-1
25478,95477,-1
25479,95478,-1
25480,95479,-1
25481,95480,-1
25482,95481,-1
25483,95482,-1
25484,95483,-1
25485,95484,-1
25486,95485,-1
25487,95486,-1
25488,95487,-1
25489,95488,-1
25490,95489,-1
25491,95490,-1
25492,95491,-1
25493,95492,-1
25494,95493,-1
25495,95494,-1
25496,95495,-1
25497,95496,-1
25498,95497,-1
25499,95498,-1
25500,95499,-1
25501,95500,-1
25502,95501,-1
25503,95502,-1
25504,95503,-1
25505,95504,-1
25506,95505,-1
25507,95506,-1
25508,95507,-1
25509,95508,-1
25510,95509,-1
25511,95510,-1
25512,95511,-1
25513,95512,-1
25514,95513,-1
25515,95514,-1
25516,95515,-1
25517,95516,-1
25518,95517,-1
25519,95518,-1
25520,95519,-1
25521,95520,-1
25522,95521,-1
25523,95522,-1
25524,95523,-1
25525,95524,-1
25526,95525,-1
25527,95526,-1
25528,95527,-1
25529,95528,-1
25530,95529,-1
25531,95530,-1
25532,95531,-1
25533,95532,-1
25534,95533,-1
25535,95534,-1
25536,95535,-1
25537,95536,-1
25538,95537,-1
25539,95538,-1
25540,95539,-1
25541,95540,-1
25542,95541,-1
25543,95542,-1
25544,95543,-1
25545,95544,-1
25546,95545,-1
25547,95546,-1
25548,95547,-1
25549,95548,-1
25550,95549,-1
25551,95550,-1
25552,95551,-1
25553,95552,-1
25554,95553,-1
25555,95554,-1
25556,95555,-1
25557,95556,-1
25558,95557,-1
25559,95558,-1
25560,95559,-1
25561,95560,-1
25562,95561,-1
25563,95562,-1
25564,95563,-1
25565,95564,-1
25566,95565,-1
25567,95566,-1
25568,95567,-1
25569,95568,-1
25570,95569,-1
25571,95570,-1
25572,95571,-1
25573,95572,-1
25574,95573,-1
25575,95574,-1
25576,95575,-1
25577,95576,-1
25578,95577,-1
25579,95578,-1
25580,95579,-1
25581,95580,-1
25582,95581,-1
25583,95582,-1
25584,95583,-1
25585,95584,-1
25586,95585,-1
25587,95586,-1
25588,95587,-1
25589,95588,-1
25590,95589,-1
25591,95590,-1
25592,95591,-1
25593,95592,-1
25594,95593,-1
25595,95594,-1
25596,95595,-1
25597,95596,-1
25598,95597,-1
25599,95598,-1
25600,95599,-1
25601,95600,-1
25602,95601,-1
25603,95602,-1
25604,95603,-1
25605,95604,-1
25606,95605,-1
25607,95606,-1
25608,95607,-1
25609,95608,-1
25610,95609,-1
25611,95610,-1
25612,95611,-1
25613,95612,-1
25614,95613,-1
25615,95614,-1
25616,95615,-1
25617,95616,-1
25618,95617,-1
25619,95618,-1
25620,95619,-1
25621,95620,-1
25622,95621,-1
25623,95622,-1
25624,95623,-1
25625,95624,-1
25626,95625,-1
25627,95626,-1
25628,95627,-1
25629,95628,-1
25630,95629,-1
25631,95630,-1
25632,95631,-1
25633,95632,-1
25634,95633,-1
25635,95634,-1
25636,95635,-1
25637,95636,-1
25638,95637,-1
25639,95638,-1
25640,95639,-1
25641,95640,-1
25642,95641,-1
25643,95642,-1
25644,95643,-1
25645,95644,-1
25646,95645,-1
25647,95646,-1
25648,95647,-1
25649,95648,-1
25650,95649,-1
25651,95650,-1
25652,95651,-1
25653,95652,-1
25654,95653,-1
25655,95654,-1
25656,95655,-1
25657,95656,-1
25658,95657,-1
25659,95658,-1
25660,95659,-1
25661,95660,-1
25662,95661,-1
25663,95662,-1
25664,95663,-1
25665,95664,-1
25666,95665,-1
25667,95666,-1
25668,95667,-1
25669,95668,-1
25670,95669,-1
25671,95670,-1
25672,95671,-1
25673,95672,-1
25674,95673,-1
25675,95674,-1
25676,95675,-1
25677,95676,-1
25678,95677,-1
25679,95678,-1
25680,95679,-1
25681,95680,-1
25682,95681,-1
25683,95682,-1
25684,95683,-1
25685,95684,-1
25686,95685,-1
25687,95686,-1
25688,95687,-1
25689,95688,-1
25690,95689,-1
25691,95690,-1
25692,95691,-1
25693,95692,-1
25694,95693,-1
25695,95694,-1
25696,95695,-1
25697,95696,-1
25698,95697,-1
25699,95698,-1
25700,95699,-1
25701,95700,-1
25702,95701,-1
25703,95702,-1
25704,95703,-1
25705,95704,-1
25706,95705,-1
25707,95706,-1
25708,95707,-1
25709,95708,-1
25710,95709,-1
25711,95710,-1
25712,95711,-1
25713,95712,-1
25714,95713,-1
25715,95714,-1
25716,95715,-1
25717,95716,-1
25718,95717,-1
25719,95718,-1
25720,95719,-1
25721,95720,-1
25722,95721,-1
25723,95722,-1
25724,95723,-1
25725,95724,-1
25726,95725,-1
25727,95726,-1
25728,95727,-1
25729,95728,-1
25730,95729,-1
25731,95730,-1
25732,95731,-1
25733,95732,-1
25734,95733,-1
25735,95734,-1
25736,95735,-1
25737,95736,-1
25738,95737,-1
25739,95738,-1
25740,95739,-1
25741,95740,-1
25742,95741,-1
25743,95742,-1
25744,95743,-1
25745,95744,-1
25746,95745,-1
25747,95746,-1
25748,95747,-1
25749,95748,-1
25750,95749,-1
25751,95750,-1
25752,95751,-1
25753,95752,-1
25754,95753,-1
25755,95754,-1
25756,95755,-1
25757,95756,-1
25758,95757,-1
25759,95758,-1
25760,95759,-1
25761,95760,-1
25762,95761,-1
25763,95762,-1
25764,95763,-1
25765,95764,-1
25766,95765,-1
25767,95766,-1
25768,95767,-1
25769,95768,-1
25770,95769,-1
25771,95770,-1
25772,95771,-1
25773,95772,-1
25774,95773,-1
25775,95774,-1
25776,95775,-1
25777,95776,-1
25778,95777,-1
25779,95778,-1
25780,95779,-1
25781,95780,-1
25782,95781,-1
25783,95782,-1
25784,95783,-1
25785,95784,-1
25786,95785,-1
25787,95786,-1
25788,95787,-1
25789,95788,-1
25790,95789,-1
25791,95790,-1
25792,95791,-1
25793,95792,-1
25794,95793,-1
25795,95794,-1
25796,95795,-1
25797,95796,-1
25798,95797,-1
25799,95798,-1
25800,95799,-1
25801,95800,-1
25802,95801,-1
25803,95802,-1
25804,95803,-1
25805,95804,-1
25806,95805,-1
25807,95806,-1
25808,95807,-1
25809,95808,-1
25810,95809,-1
25811,95810,-1
25812,95811,-1
25813,95812,-1
25814,95813,-1
25815,95814,-1
25816,95815,-1
25817,95816,-1
25818,95817,-1
25819,95818,-1
25820,95819,-1
25821,95820,-1
25822,95821,-1
25823,95822,-1
25824,95823,-1
25825,95824,-1
25826,95825,-1
25827,95826,-1
25828,95827,-1
25829,95828,-1
25830,95829,-1
25831,95830,-1
25832,95831,-1
25833,95832,-1
25834,95833,-1
25835,95834,-1
25836,95835,-1
25837,95836,-1
25838,95837,-1
25839,95838,-1
25840,95839,-1
25841,95840,-1
25842,95841,-1
25843,95842,-1
25844,95843,-1
25845,95844,-1
25846,95845,-1
25847,95846,-1
25848,95847,-1
25849,95848,-1
25850,95849,-1
25851,95850,-1
25852,95851,-1
25853,95852,-1
25854,95853,-1
25855,95854,-1
25856,95855,-1
25857,95856,-1
25858,95857,-1
25859,95858,-1
25860,95859,-1
25861,95860,-1
25862,95861,-1
25863,95862,-1
25864,95863,-1
25865,95864,-1
25866,95865,-1
25867,95866,-1
25868,95867,-1
25869,95868,-1
25870,95869,-1
25871,95870,-1
25872,95871,-1
25873,95872,-1
25874,95873,-1
25875,95874,-1
25876,95875,-1
25877,95876,-1
25878,95877,-1
25879,95878,-1
25880,95879,-1
25881,95880,-1
25882,95881,-1
25883,95882,-1
25884,95883,-1
25885,95884,-1
25886,95885,-1
25887,95886,-1
25888,95887,-1
25889,95888,-1
25890,95889,-1
25891,95890,-1
25892,95891,-1
25893,95892,-1
25894,95893,-1
25895,95894,-1
25896,95895,-1
25897,95896,-1
25898,95897,-1
25899,95898,-1
25900,95899,-1
25901,95900,-1
25902,95901,-1
25903,95902,-1
25904,95903,-1
25905,95904,-1
25906,95905,-1
25907,95906,-1
25908,95907,-1
25909,95908,-1
25910,95909,-1
25911,95910,-1
25912,95911,-1
25913,95912,-1
25914,95913,-1
25915,95914,-1
25916,95915,-1
25917,95916,-1
25918,95917,-1
25919,95918,-1
25920,95919,-1
25921,95920,-1
25922,95921,-1
25923,95922,-1
25924,95923,-1
25925,95924,-1
25926,95925,-1
25927,95926,-1
25928,95927,-1
25929,95928,-1
25930,95929,-1
25931,95930,-1
25932,95931,-1
25933,95932,-1
25934,95933,-1
25935,95934,-1
25936,95935,-1
25937,95936,-1
25938,95937,-1
25939,95938,-1
25940,95939,-1
25941,95940,-1
25942,95941,-1
25943,95942,-1
25944,95943,-1
25945,95944,-1
25946,95945,-1
25947,95946,-1
25948,95947,-1
25949,95948,-1
25950,95949,-1
25951,95950,-1
25952,95951,-1
25953,95952,-1
25954,95953,-1
25955,95954,-1
25956,95955,-1
25957,95956,-1
25958,95957,-1
25959,95958,-1
25960,95959,-1
25961,95960,-1
25962,95961,-1
25963,95962,-1
25964,95963,-1
25965,95964,-1
25966,95965,-1
25967,95966,-1
25968,95967,-1
25969,95968,-1
25970,95969,-1
25971,95970,-1
25972,95971,-1
25973,95972,-1
25974,95973,-1
25975,95974,-1
25976,95975,-1
25977,95976,-1
25978,95977,-1
25979,95978,-1
25980,95979,-1
25981,95980,-1
25982,95981,-1
25983,95982,-1
25984,95983,-1
25985,95984,-1
25986,95985,-1
25987,95986,-1
25988,95987,-1
25989,95988,-1
25990,95989,-1
25991,95990,-1
25992,95991,-1
25993,95992,-1
25994,95993,-1
25995,95994,-1
25996,95995,-1
25997,95996,-1
25998,95997,-1
25999,95998,-1
26000,95999,-1
26001,96000,-1
26002,96001,-1
26003,96002,-1
26004,96003,-1
26005,96004,-1
26006,96005,-1
26007,96006,-1
26008,96007,-1
26009,96008,-1
26010,96009,-1
26011,96010,-1
26012,96011,-1
26013,96012,-1
26014,96013,-1
26015,96014,-1
26016,96015,-1
26017,96016,-1
26018,96017,-1
26019,96018,-1
26020,96019,-1
26021,96020,-1
26022,96021,-1
26023,96022,-1
26024,96023,-1
26025,96024,-1
26026,96025,-1
26027,96026,-1
26028,96027,-1
26029,96028,-1
26030,96029,-1
26031,96030,-1
26032,96031,-1
26033,96032,-1
26034,96033,-1
26035,96034,-1
26036,96035,-1
26037,96036,-1
26038,96037,-1
26039,96038,-1
26040,96039,-1
26041,96040,-1
26042,96041,-1
26043,96042,-1
26044,96043,-1
26045,96044,-1
26046,96045,-1
26047,96046,-1
26048,96047,-1
26049,96048,-1
26050,96049,-1
26051,96050,-1
26052,96051,-1
26053,96052,-1
26054,96053,-1
26055,96054,-1
26056,96055,-1
26057,96056,-1
26058,96057,-1
26059,96058,-1
26060,96059,-1
26061,96060,-1
26062,96061,-1
26063,96062,-1
26064,96063,-1
26065,96064,-1
26066,96065,-1
26067,96066,-1
26068,96067,-1
26069,96068,-1
26070,96069,-1
26071,96070,-1
26072,96071,-1
26073,96072,-1
26074,96073,-1
26075,96074,-1
26076,96075,-1
26077,96076,-1
26078,96077,-1
26079,96078,-1
26080,96079,-1
26081,96080,-1
26082,96081,-1
26083,96082,-1
26084,96083,-1
26085,96084,-1
26086,96085,-1
26087,96086,-1
26088,96087,-1
26089,96088,-1
26090,96089,-1
26091,96090,-1
26092,96091,-1
26093,96092,-1
26094,96093,-1
26095,96094,-1
26096,96095,-1
26097,96096,-1
26098,96097,-1
26099,96098,-1
26100,96099,-1
26101,96100,-1
26102,96101,-1
26103,96102,-1
26104,96103,-1
26105,96104,-1
26106,96105,-1
26107,96106,-1
26108,96107,-1
26109,96108,-1
26110,96109,-1
26111,96110,-1
26112,96111,-1
26113,96112,-1
26114,96113,-1
26115,96114,-1
26116,96115,-1
26117,96116,-1
26118,96117,-1
26119,96118,-1
26120,96119,-1
26121,96120,-1
26122,96121,-1
26123,96122,-1
26124,96123,-1
26125,96124,-1
26126,96125,-1
26127,96126,-1
26128,96127,-1
26129,96128,-1
26130,96129,-1
26131,96130,-1
26132,96131,-1
26133,96132,-1
26134,96133,-1
26135,96134,-1
26136,96135,-1
26137,96136,-1
26138,96137,-1
26139,96138,-1
26140,96139,-1
26141,96140,-1
26142,96141,-1
26143,96142,-1
26144,96143,-1
26145,96144,-1
26146,96145,-1
26147,96146,-1
26148,96147,-1
26149,96148,-1
26150,96149,-1
26151,96150,-1
26152,96151,-1
26153,96152,-1
26154,96153,-1
26155,96154,-1
26156,96155,-1
26157,96156,-1
26158,96157,-1
26159,96158,-1
26160,96159,-1
26161,96160,-1
26162,96161,-1
26163,96162,-1
26164,96163,-1
26165,96164,-1
26166,96165,-1
26167,96166,-1
26168,96167,-1
26169,96168,-1
26170,96169,-1
26171,96170,-1
26172,96171,-1
26173,96172,-1
26174,96173,-1
26175,96174,-1
26176,96175,-1
26177,96176,-1
26178,96177,-1
26179,96178,-1
26180,96179,-1
26181,96180,-1
26182,96181,-1
26183,96182,-1
26184,96183,-1
26185,96184,-1
26186,96185,-1
26187,96186,-1
26188,96187,-1
26189,96188,-1
26190,96189,-1
26191,96190,-1
26192,96191,-1
26193,96192,-1
26194,96193,-1
26195,96194,-1
26196,96195,-1
26197,96196,-1
26198,96197,-1
26199,96198,-1
26200,96199,-1
26201,96200,-1
26202,96201,-1
26203,96202,-1
26204,96203,-1
26205,96204,-1
26206,96205,-1
26207,96206,-1
26208,96207,-1
26209,96208,-1
26210,96209,-1
26211,96210,-1
26212,96211,-1
26213,96212,-1
26214,96213,-1
26215,96214,-1
26216,96215,-1
26217,96216,-1
26218,96217,-1
26219,96218,-1
26220,96219,-1
26221,96220,-1
26222,96221,-1
26223,96222,-1
26224,96223,-1
26225,96224,-1
26226,96225,-1
26227,96226,-1
26228,96227,-1
26229,96228,-1
26230,96229,-1
26231,96230,-1
26232,96231,-1
26233,96232,-1
26234,96233,-1
26235,96234,-1
26236,96235,-1
26237,96236,-1
26238,96237,-1
26239,96238,-1
